Nombre_Cliente,ID_Asociado,Saldo_Cuenta,Score_DICOM_Simulado,Oferta_Comercial_Asignada,Dias_Desde_Ultima_Clave
Usuario 2875,9139X,9877544,884,Cuenta Corriente Premium,51
Usuario 2876,9813X,12075093,791,Cuenta Corriente Premium,37
Usuario 2877,1236X,12364338,469,Cuenta Corriente Premium,2
Usuario 2878,9195X,181313,746,Cuenta Corriente Premium,391
Usuario 2879,9764X,488834,802,Cuenta Corriente Premium,128
Usuario 2880,1234X,6284694,476,Cuenta Corriente Premium,261
Usuario 2881,2266X,14750741,541,Cuenta Corriente Premium,237
Usuario 2882,3856X,4345340,707,Cuenta Corriente Premium,247
Usuario 2883,5454X,5788771,700,Cuenta Corriente Premium,296
Usuario 2884,8462X,2996911,444,Cuenta Corriente Premium,81
Usuario 2885,7685X,7852916,835,Cuenta Corriente Premium,145
Usuario 2886,3683X,4335780,635,Cuenta Corriente Premium,170
Usuario 2887,7474X,13439281,753,Cuenta Corriente Premium,349
Usuario 2888,2477X,3327137,859,Cuenta Corriente Premium,149
Usuario 2889,2730X,12295099,506,Cuenta Corriente Premium,388
Usuario 2890,5837X,9118448,724,Cuenta Corriente Premium,24
Usuario 2891,2525X,4066991,431,Cuenta Corriente Premium,171
Usuario 2892,1111X,7969283,808,Cuenta Corriente Premium,373
Usuario 2893,8743X,12126448,506,Cuenta Corriente Premium,114
Usuario 2894,1273X,13795861,477,Cuenta Corriente Premium,296
Usuario 2895,1739X,14878143,842,Cuenta Corriente Premium,335
Usuario 2896,3287X,2297659,790,Cuenta Corriente Premium,299
Usuario 2897,3220X,12234117,886,Cuenta Corriente Premium,337
Usuario 2898,1102X,754784,647,Cuenta Corriente Premium,374
Usuario 2899,9856X,11875744,713,Cuenta Corriente Premium,53
Usuario 2900,6246X,12728027,478,Cuenta Corriente Premium,306
Usuario 2901,6177X,10216588,333,Cuenta Corriente Premium,106
Usuario 2902,6529X,6667044,518,Cuenta Corriente Premium,237
Usuario 2903,1425X,11442735,823,Cuenta Corriente Premium,211
Usuario 2904,6852X,12582554,633,Cuenta Corriente Premium,370
Usuario 2905,9816X,9186168,608,Cuenta Corriente Premium,199
Usuario 2906,1027X,10972938,405,Cuenta Corriente Premium,145
Usuario 2907,1923X,5143028,737,Cuenta Corriente Premium,262
Usuario 2908,7413X,8526768,670,Cuenta Corriente Premium,311
Usuario 2909,8761X,12691638,441,Cuenta Corriente Premium,319
Usuario 2910,5948X,8400775,481,Cuenta Corriente Premium,116
Usuario 2911,4317X,4618200,587,Cuenta Corriente Premium,21
Usuario 2912,4591X,12520739,831,Cuenta Corriente Premium,326
Usuario 2913,5919X,10755008,706,Cuenta Corriente Premium,85
Usuario 2914,8704X,10184319,768,Cuenta Corriente Premium,50
Usuario 2915,5226X,4715459,450,Cuenta Corriente Premium,358
Usuario 2916,6829X,7146568,795,Cuenta Corriente Premium,131
Usuario 2917,5665X,4690485,553,Cuenta Corriente Premium,94
Usuario 2918,6648X,6646117,513,Cuenta Corriente Premium,321
Usuario 2919,5421X,7368247,792,Cuenta Corriente Premium,302
Usuario 2920,9433X,5597626,459,Cuenta Corriente Premium,302
Usuario 2921,7535X,14875797,591,Cuenta Corriente Premium,303
Usuario 2922,6123X,14265805,351,Cuenta Corriente Premium,287
Usuario 2923,2215X,7176572,857,Cuenta Corriente Premium,326
Usuario 2924,6969X,4823017,649,Cuenta Corriente Premium,71
Usuario 2925,9110X,1192861,545,Cuenta Corriente Premium,267
Usuario 2926,1183X,6553702,891,Cuenta Corriente Premium,338
Usuario 2927,3165X,4925217,616,Cuenta Corriente Premium,362
Usuario 2928,3380X,3059925,437,Cuenta Corriente Premium,292
Usuario 2929,8645X,11938733,683,Cuenta Corriente Premium,45
Usuario 2930,1240X,4151364,348,Cuenta Corriente Premium,179
Usuario 2931,7350X,14787922,734,Cuenta Corriente Premium,23
Usuario 2932,1416X,2609214,461,Cuenta Corriente Premium,244
Usuario 2933,3498X,4106308,385,Cuenta Corriente Premium,270
Usuario 2934,5088X,765830,464,Cuenta Corriente Premium,197
Usuario 2935,5347X,1039932,393,Cuenta Corriente Premium,146
Usuario 2936,9332X,8865666,501,Cuenta Corriente Premium,3
Usuario 2937,8436X,7503211,735,Cuenta Corriente Premium,321
Usuario 2938,9107X,1400446,446,Cuenta Corriente Premium,309
Usuario 2939,2278X,11625430,887,Cuenta Corriente Premium,37
Usuario 2940,8127X,2693518,565,Cuenta Corriente Premium,133
Usuario 2941,5946X,14818946,874,Cuenta Corriente Premium,190
Usuario 2942,6619X,11975711,319,Cuenta Corriente Premium,129
Usuario 2943,6484X,1312563,556,Cuenta Corriente Premium,174
Usuario 2944,3870X,3419975,441,Cuenta Corriente Premium,279
Usuario 2945,1177X,4148991,640,Cuenta Corriente Premium,70
Usuario 2946,9877X,398782,797,Cuenta Corriente Premium,113
Usuario 2947,6229X,13718458,620,Cuenta Corriente Premium,198
Usuario 2948,8078X,7416448,541,Cuenta Corriente Premium,396
Usuario 2949,2318X,6647769,354,Cuenta Corriente Premium,386
Usuario 2950,1984X,10648484,609,Cuenta Corriente Premium,244
Usuario 2951,3195X,8133866,538,Cuenta Corriente Premium,291
Usuario 2952,6667X,11375193,719,Cuenta Corriente Premium,298
Usuario 2953,8997X,6692487,348,Cuenta Corriente Premium,346
Usuario 2954,5292X,14672294,491,Cuenta Corriente Premium,385
Usuario 2955,2855X,6769602,601,Cuenta Corriente Premium,4
Usuario 2956,6730X,1358347,608,Cuenta Corriente Premium,295
Usuario 2957,5433X,7011980,645,Cuenta Corriente Premium,180
Usuario 2958,7722X,9030890,577,Cuenta Corriente Premium,164
Usuario 2959,9116X,14683194,509,Cuenta Corriente Premium,169
Usuario 2960,4526X,2799610,606,Cuenta Corriente Premium,148
Usuario 2961,7845X,817478,602,Cuenta Corriente Premium,390
Usuario 2962,1776X,12598028,510,Cuenta Corriente Premium,369
Usuario 2963,8807X,450023,890,Cuenta Corriente Premium,281
Usuario 2964,6729X,4669417,550,Cuenta Corriente Premium,193
Usuario 2965,5404X,2574181,331,Cuenta Corriente Premium,375
Usuario 2966,3962X,9437031,797,Cuenta Corriente Premium,304
Usuario 2967,8087X,249601,837,Cuenta Corriente Premium,240
Usuario 2968,2224X,12162641,306,Cuenta Corriente Premium,375
Usuario 2969,8717X,13730548,405,Cuenta Corriente Premium,37
Usuario 2970,1181X,14550728,734,Cuenta Corriente Premium,177
Usuario 2971,7966X,3089372,448,Cuenta Corriente Premium,145
Usuario 2972,4939X,5519649,452,Cuenta Corriente Premium,3
Usuario 2973,8289X,5283354,702,Cuenta Corriente Premium,168
Usuario 2974,9809X,13758661,883,Cuenta Corriente Premium,167
Usuario 2975,3509X,14895759,883,Cuenta Corriente Premium,250
Usuario 2976,2671X,11822133,483,Cuenta Corriente Premium,370
Usuario 2977,1424X,7077603,567,Cuenta Corriente Premium,269
Usuario 2978,4188X,11544288,437,Cuenta Corriente Premium,283
Usuario 2979,6723X,3067411,767,Cuenta Corriente Premium,190
Usuario 2980,5854X,11711337,865,Cuenta Corriente Premium,337
Usuario 2981,5114X,6130861,686,Cuenta Corriente Premium,35
Usuario 2982,1631X,6325684,430,Cuenta Corriente Premium,181
Usuario 2983,3166X,14687749,430,Cuenta Corriente Premium,141
Usuario 2984,5369X,8313553,772,Cuenta Corriente Premium,333
Usuario 2985,6583X,1416959,817,Cuenta Corriente Premium,121
Usuario 2986,9157X,11958634,574,Cuenta Corriente Premium,208
Usuario 2987,4077X,4087105,467,Cuenta Corriente Premium,340
Usuario 2988,3502X,5374319,428,Cuenta Corriente Premium,11
Usuario 2989,4541X,2540584,612,Cuenta Corriente Premium,169
Usuario 2990,9840X,8955663,375,Cuenta Corriente Premium,376
Usuario 2991,5755X,6979793,571,Cuenta Corriente Premium,45
Usuario 2992,9822X,2237198,780,Cuenta Corriente Premium,80
Usuario 2993,9486X,5676590,629,Cuenta Corriente Premium,158
Usuario 2994,3769X,81133,425,Cuenta Corriente Premium,368
Usuario 2995,3982X,2307563,627,Cuenta Corriente Premium,266
Usuario 2996,1306X,6432144,710,Cuenta Corriente Premium,301
Usuario 2997,4727X,4079223,444,Cuenta Corriente Premium,20
Usuario 2998,7418X,11045050,571,Cuenta Corriente Premium,265
Usuario 2999,5364X,4000017,820,Cuenta Corriente Premium,110
Usuario 3000,1198X,5728005,491,Cuenta Corriente Premium,153
Usuario 3001,2235X,13042679,577,Cuenta Corriente Premium,36
Usuario 3002,9509X,701796,766,Cuenta Corriente Premium,77
Usuario 3003,9503X,8999435,487,Cuenta Corriente Premium,308
Usuario 3004,5766X,635089,756,Cuenta Corriente Premium,140
Usuario 3005,1150X,14057163,458,Cuenta Corriente Premium,312
Usuario 3006,2998X,4805930,438,Cuenta Corriente Premium,51
Usuario 3007,1073X,3405151,787,Cuenta Corriente Premium,380
Usuario 3008,6064X,12334844,622,Cuenta Corriente Premium,397
Usuario 3009,8462X,8012504,346,Cuenta Corriente Premium,60
Usuario 3010,4155X,1160514,595,Cuenta Corriente Premium,213
Usuario 3011,4898X,10636029,714,Cuenta Corriente Premium,89
Usuario 3012,2242X,11817543,474,Cuenta Corriente Premium,281
Usuario 3013,9937X,11689280,851,Cuenta Corriente Premium,70
Usuario 3014,7104X,9411453,491,Cuenta Corriente Premium,124
Usuario 3015,3564X,9455860,490,Cuenta Corriente Premium,313
Usuario 3016,8846X,14012454,747,Cuenta Corriente Premium,244
Usuario 3017,6676X,13798554,688,Cuenta Corriente Premium,96
Usuario 3018,2098X,3648194,681,Cuenta Corriente Premium,156
Usuario 3019,4614X,6016076,688,Cuenta Corriente Premium,385
Usuario 3020,6546X,339867,435,Cuenta Corriente Premium,175
Usuario 3021,3653X,9504531,477,Cuenta Corriente Premium,283
Usuario 3022,7494X,12768067,320,Cuenta Corriente Premium,377
Usuario 3023,1798X,3899769,763,Cuenta Corriente Premium,284
Usuario 3024,2541X,5313563,610,Cuenta Corriente Premium,53
Usuario 3025,6865X,5069362,417,Cuenta Corriente Premium,271
Usuario 3026,6394X,3370746,876,Cuenta Corriente Premium,159
Usuario 3027,5705X,2996968,302,Cuenta Corriente Premium,327
Usuario 3028,1447X,12005869,866,Cuenta Corriente Premium,59
Usuario 3029,8746X,8396766,742,Cuenta Corriente Premium,301
Usuario 3030,5987X,114510,641,Cuenta Corriente Premium,369
Usuario 3031,6352X,12673424,447,Cuenta Corriente Premium,271
Usuario 3032,7729X,9428274,784,Cuenta Corriente Premium,28
Usuario 3033,7898X,3345942,806,Cuenta Corriente Premium,261
Usuario 3034,2658X,8161883,439,Cuenta Corriente Premium,50
Usuario 3035,7405X,4957108,386,Cuenta Corriente Premium,264
Usuario 3036,6461X,273938,609,Cuenta Corriente Premium,326
Usuario 3037,2874X,13405904,663,Cuenta Corriente Premium,279
Usuario 3038,2179X,1725117,571,Cuenta Corriente Premium,239
Usuario 3039,3466X,12278114,564,Cuenta Corriente Premium,323
Usuario 3040,6534X,4573773,630,Cuenta Corriente Premium,118
Usuario 3041,3475X,4645435,596,Cuenta Corriente Premium,351
Usuario 3042,6746X,13262689,368,Cuenta Corriente Premium,89
Usuario 3043,1141X,9115716,545,Cuenta Corriente Premium,103
Usuario 3044,1816X,2306882,670,Cuenta Corriente Premium,185
Usuario 3045,9488X,10726972,335,Cuenta Corriente Premium,87
Usuario 3046,2751X,10304626,566,Cuenta Corriente Premium,199
Usuario 3047,5715X,14856706,863,Cuenta Corriente Premium,304
Usuario 3048,4108X,896242,856,Cuenta Corriente Premium,53
Usuario 3049,7340X,8033230,804,Cuenta Corriente Premium,252
Usuario 3050,2459X,12475370,524,Cuenta Corriente Premium,384
Usuario 3051,5251X,4576372,368,Cuenta Corriente Premium,310
Usuario 3052,1622X,4580205,453,Cuenta Corriente Premium,217
Usuario 3053,9612X,7495643,326,Cuenta Corriente Premium,77
Usuario 3054,5493X,6459665,672,Cuenta Corriente Premium,361
Usuario 3055,6884X,4876747,763,Cuenta Corriente Premium,117
Usuario 3056,8844X,287366,390,Cuenta Corriente Premium,89
Usuario 3057,9794X,11359866,847,Cuenta Corriente Premium,135
Usuario 3058,3009X,4927010,601,Cuenta Corriente Premium,392
Usuario 3059,7641X,10605068,830,Cuenta Corriente Premium,356
Usuario 3060,3815X,13959950,458,Cuenta Corriente Premium,267
Usuario 3061,7100X,4888227,775,Cuenta Corriente Premium,50
Usuario 3062,9120X,9647082,623,Cuenta Corriente Premium,348
Usuario 3063,2440X,14769675,502,Cuenta Corriente Premium,311
Usuario 3064,3992X,12454236,883,Cuenta Corriente Premium,308
Usuario 3065,9139X,6776800,790,Cuenta Corriente Premium,59
Usuario 3066,9024X,3353617,654,Cuenta Corriente Premium,66
Usuario 3067,9319X,1512687,693,Cuenta Corriente Premium,164
Usuario 3068,8782X,9248518,579,Cuenta Corriente Premium,394
Usuario 3069,3010X,2083676,820,Cuenta Corriente Premium,63
Usuario 3070,4699X,8270048,770,Cuenta Corriente Premium,355
Usuario 3071,4836X,14000117,760,Cuenta Corriente Premium,219
Usuario 3072,9707X,3757187,665,Cuenta Corriente Premium,263
Usuario 3073,1256X,2052835,354,Cuenta Corriente Premium,398
Usuario 3074,5818X,5736503,329,Cuenta Corriente Premium,76
Usuario 3075,7414X,2874282,584,Cuenta Corriente Premium,71
Usuario 3076,3218X,5247057,441,Cuenta Corriente Premium,13
Usuario 3077,7056X,7149254,564,Cuenta Corriente Premium,146
Usuario 3078,8737X,2111044,412,Cuenta Corriente Premium,244
Usuario 3079,1892X,2009062,870,Cuenta Corriente Premium,245
Usuario 3080,1422X,3914937,534,Cuenta Corriente Premium,186
Usuario 3081,7493X,5777049,429,Cuenta Corriente Premium,124
Usuario 3082,8461X,1166378,641,Cuenta Corriente Premium,97
Usuario 3083,6072X,10807808,815,Cuenta Corriente Premium,66
Usuario 3084,9027X,10072376,571,Cuenta Corriente Premium,383
Usuario 3085,6431X,261891,571,Cuenta Corriente Premium,54
Usuario 3086,9839X,10902696,624,Cuenta Corriente Premium,394
Usuario 3087,6474X,13204351,473,Cuenta Corriente Premium,245
Usuario 3088,7361X,7038862,643,Cuenta Corriente Premium,226
Usuario 3089,8693X,3459272,745,Cuenta Corriente Premium,195
Usuario 3090,7415X,8475426,504,Cuenta Corriente Premium,375
Usuario 3091,8082X,585802,518,Cuenta Corriente Premium,62
Usuario 3092,3937X,317136,682,Cuenta Corriente Premium,232
Usuario 3093,1151X,4997231,460,Cuenta Corriente Premium,209
Usuario 3094,8776X,11188113,792,Cuenta Corriente Premium,380
Usuario 3095,6673X,6438119,726,Cuenta Corriente Premium,122
Usuario 3096,8839X,12082120,410,Cuenta Corriente Premium,270
Usuario 3097,9789X,2069805,858,Cuenta Corriente Premium,280
Usuario 3098,8618X,3571905,531,Cuenta Corriente Premium,7
Usuario 3099,8909X,5043495,490,Cuenta Corriente Premium,179
Usuario 3100,6225X,12362363,740,Cuenta Corriente Premium,98
Usuario 3101,7295X,2750632,301,Cuenta Corriente Premium,348
Usuario 3102,6041X,14372505,735,Cuenta Corriente Premium,380
Usuario 3103,2039X,12289717,537,Cuenta Corriente Premium,106
Usuario 3104,9965X,6977351,527,Cuenta Corriente Premium,207
Usuario 3105,9454X,9519880,370,Cuenta Corriente Premium,281
Usuario 3106,6620X,13046878,501,Cuenta Corriente Premium,20
Usuario 3107,6901X,2201105,356,Cuenta Corriente Premium,22
Usuario 3108,6315X,5776111,363,Cuenta Corriente Premium,178
Usuario 3109,3912X,5370542,545,Cuenta Corriente Premium,301
Usuario 3110,8963X,3234198,626,Cuenta Corriente Premium,97
Usuario 3111,8931X,12440296,890,Cuenta Corriente Premium,119
Usuario 3112,6668X,8481673,723,Cuenta Corriente Premium,337
Usuario 3113,5857X,1479735,869,Cuenta Corriente Premium,94
Usuario 3114,2869X,2021575,821,Cuenta Corriente Premium,221
Usuario 3115,2616X,12263171,541,Cuenta Corriente Premium,220
Usuario 3116,8352X,1631341,400,Cuenta Corriente Premium,181
Usuario 3117,8038X,12979492,724,Cuenta Corriente Premium,212
Usuario 3118,9092X,3273668,427,Cuenta Corriente Premium,188
Usuario 3119,2484X,6486511,668,Cuenta Corriente Premium,289
Usuario 3120,7007X,12789700,578,Cuenta Corriente Premium,259
Usuario 3121,4399X,992097,462,Cuenta Corriente Premium,398
Usuario 3122,6992X,10269882,573,Cuenta Corriente Premium,223
Usuario 3123,3984X,6234367,492,Cuenta Corriente Premium,383
Usuario 3124,3652X,413965,512,Cuenta Corriente Premium,255
Usuario 3125,5869X,682049,637,Cuenta Corriente Premium,202
Usuario 3126,3171X,11267132,848,Cuenta Corriente Premium,284
Usuario 3127,8265X,7465255,374,Cuenta Corriente Premium,57
Usuario 3128,5918X,3884569,542,Cuenta Corriente Premium,161
Usuario 3129,7558X,4219849,560,Cuenta Corriente Premium,87
Usuario 3130,3291X,2845022,344,Cuenta Corriente Premium,57
Usuario 3131,6115X,10215418,336,Cuenta Corriente Premium,17
Usuario 3132,8629X,4001254,461,Cuenta Corriente Premium,298
Usuario 3133,3216X,816586,496,Cuenta Corriente Premium,180
Usuario 3134,7619X,9027595,382,Cuenta Corriente Premium,187
Usuario 3135,9885X,1369865,702,Cuenta Corriente Premium,335
Usuario 3136,5225X,11332608,612,Cuenta Corriente Premium,126
Usuario 3137,1580X,12281790,412,Cuenta Corriente Premium,347
Usuario 3138,2718X,9462294,627,Cuenta Corriente Premium,113
Usuario 3139,8395X,12640148,687,Cuenta Corriente Premium,204
Usuario 3140,7807X,12525027,681,Cuenta Corriente Premium,192
Usuario 3141,2196X,7993097,412,Cuenta Corriente Premium,23
Usuario 3142,6013X,1228239,466,Cuenta Corriente Premium,183
Usuario 3143,7045X,3216583,758,Cuenta Corriente Premium,25
Usuario 3144,7476X,6835178,357,Cuenta Corriente Premium,57
Usuario 3145,9922X,3890560,743,Cuenta Corriente Premium,286
Usuario 3146,5637X,9991597,460,Cuenta Corriente Premium,103
Usuario 3147,9325X,6385939,556,Cuenta Corriente Premium,284
Usuario 3148,8126X,8877622,853,Cuenta Corriente Premium,367
Usuario 3149,6073X,10507078,714,Cuenta Corriente Premium,270
Usuario 3150,8377X,6721129,485,Cuenta Corriente Premium,268
Usuario 3151,8835X,9456817,739,Cuenta Corriente Premium,371
Usuario 3152,2847X,3856080,305,Cuenta Corriente Premium,59
Usuario 3153,3117X,671801,492,Cuenta Corriente Premium,67
Usuario 3154,9970X,4471332,649,Cuenta Corriente Premium,189
Usuario 3155,6476X,13142444,425,Cuenta Corriente Premium,346
Usuario 3156,2863X,6669315,454,Cuenta Corriente Premium,189
Usuario 3157,5955X,8152932,527,Cuenta Corriente Premium,131
Usuario 3158,9142X,10550801,455,Cuenta Corriente Premium,24
Usuario 3159,3724X,11786144,875,Cuenta Corriente Premium,112
Usuario 3160,5097X,8318169,845,Cuenta Corriente Premium,356
Usuario 3161,7388X,13126477,338,Cuenta Corriente Premium,379
Usuario 3162,3132X,14766204,724,Cuenta Corriente Premium,343
Usuario 3163,4446X,13610590,492,Cuenta Corriente Premium,227
Usuario 3164,8135X,2742670,748,Cuenta Corriente Premium,167
Usuario 3165,5403X,10815856,802,Cuenta Corriente Premium,187
Usuario 3166,8838X,5927595,638,Cuenta Corriente Premium,60
Usuario 3167,1444X,572378,378,Cuenta Corriente Premium,328
Usuario 3168,3601X,3622283,542,Cuenta Corriente Premium,239
Usuario 3169,2376X,9672828,305,Cuenta Corriente Premium,322
Usuario 3170,8946X,5842117,748,Cuenta Corriente Premium,88
Usuario 3171,2809X,6545936,804,Cuenta Corriente Premium,399
Usuario 3172,7755X,9729350,869,Cuenta Corriente Premium,328
Usuario 3173,5210X,10512265,516,Cuenta Corriente Premium,351
Usuario 3174,8996X,1163855,475,Cuenta Corriente Premium,213
Usuario 3175,9890X,13235812,420,Cuenta Corriente Premium,331
Usuario 3176,6849X,11650403,772,Cuenta Corriente Premium,362
Usuario 3177,5421X,6636663,330,Cuenta Corriente Premium,23
Usuario 3178,6380X,3270970,569,Cuenta Corriente Premium,279
Usuario 3179,8024X,5633853,886,Cuenta Corriente Premium,92
Usuario 3180,9374X,13320452,831,Cuenta Corriente Premium,200
Usuario 3181,6689X,10518800,795,Cuenta Corriente Premium,258
Usuario 3182,6381X,13186647,418,Cuenta Corriente Premium,58
Usuario 3183,8608X,5138033,328,Cuenta Corriente Premium,390
Usuario 3184,6105X,4078790,578,Cuenta Corriente Premium,167
Usuario 3185,3682X,8870328,759,Cuenta Corriente Premium,357
Usuario 3186,9501X,8935556,840,Cuenta Corriente Premium,195
Usuario 3187,8092X,4018020,490,Cuenta Corriente Premium,268
Usuario 3188,3159X,13234581,467,Cuenta Corriente Premium,158
Usuario 3189,8856X,876919,735,Cuenta Corriente Premium,2
Usuario 3190,4635X,2003345,679,Cuenta Corriente Premium,271
Usuario 3191,6454X,3342540,636,Cuenta Corriente Premium,231
Usuario 3192,3394X,12901631,520,Cuenta Corriente Premium,190
Usuario 3193,9856X,1309020,522,Cuenta Corriente Premium,37
Usuario 3194,5022X,8223411,566,Cuenta Corriente Premium,212
Usuario 3195,7700X,10667152,434,Cuenta Corriente Premium,108
Usuario 3196,6674X,8571149,640,Cuenta Corriente Premium,2
Usuario 3197,6794X,6259605,752,Cuenta Corriente Premium,5
Usuario 3198,4439X,10707655,679,Cuenta Corriente Premium,177
Usuario 3199,2059X,6327469,433,Cuenta Corriente Premium,24
Usuario 3200,4514X,7743018,627,Cuenta Corriente Premium,75
Usuario 3201,1501X,63882,743,Cuenta Corriente Premium,130
Usuario 3202,6367X,11888689,833,Cuenta Corriente Premium,124
Usuario 3203,5477X,926921,350,Cuenta Corriente Premium,245
