Nombre_Cliente,ID_Asociado,Saldo_Cuenta,Score_DICOM_Simulado,Oferta_Comercial_Asignada,Dias_Desde_Ultima_Clave
Usuario 5872,1569X,8607603,757,Cuenta Corriente Premium,312
Usuario 5873,5582X,11649849,636,Cuenta Corriente Premium,6
Usuario 5874,7818X,14994860,697,Cuenta Corriente Premium,92
Usuario 5875,3581X,5213434,622,Cuenta Corriente Premium,321
Usuario 5876,4035X,4018163,631,Cuenta Corriente Premium,101
Usuario 5877,2979X,1582701,814,Cuenta Corriente Premium,46
Usuario 5878,3712X,437243,739,Cuenta Corriente Premium,67
Usuario 5879,5612X,9146147,841,Cuenta Corriente Premium,258
Usuario 5880,1023X,9526687,512,Cuenta Corriente Premium,29
Usuario 5881,7746X,6443907,833,Cuenta Corriente Premium,96
Usuario 5882,8322X,6850588,720,Cuenta Corriente Premium,280
Usuario 5883,8879X,2066290,449,Cuenta Corriente Premium,246
Usuario 5884,1481X,235306,604,Cuenta Corriente Premium,181
Usuario 5885,6767X,1422801,651,Cuenta Corriente Premium,236
Usuario 5886,6231X,14663647,586,Cuenta Corriente Premium,93
Usuario 5887,9016X,12367927,347,Cuenta Corriente Premium,373
Usuario 5888,2496X,10251118,441,Cuenta Corriente Premium,36
Usuario 5889,9058X,6604639,854,Cuenta Corriente Premium,333
Usuario 5890,1553X,11063896,626,Cuenta Corriente Premium,358
Usuario 5891,3623X,5814979,784,Cuenta Corriente Premium,103
Usuario 5892,7404X,14274390,415,Cuenta Corriente Premium,262
Usuario 5893,7813X,13777903,570,Cuenta Corriente Premium,322
Usuario 5894,1058X,14235479,647,Cuenta Corriente Premium,64
Usuario 5895,9982X,14310487,872,Cuenta Corriente Premium,250
Usuario 5896,7450X,10433637,796,Cuenta Corriente Premium,195
Usuario 5897,7421X,2332393,656,Cuenta Corriente Premium,108
Usuario 5898,8403X,2930417,597,Cuenta Corriente Premium,241
Usuario 5899,5520X,3811284,616,Cuenta Corriente Premium,361
Usuario 5900,9357X,5428545,619,Cuenta Corriente Premium,263
Usuario 5901,5242X,1981494,808,Cuenta Corriente Premium,200
Usuario 5902,2089X,8221294,506,Cuenta Corriente Premium,51
Usuario 5903,5077X,4439149,610,Cuenta Corriente Premium,179
Usuario 5904,5903X,14166709,302,Cuenta Corriente Premium,5
Usuario 5905,5293X,14962334,568,Cuenta Corriente Premium,76
Usuario 5906,9056X,6460148,616,Cuenta Corriente Premium,56
Usuario 5907,1457X,11271629,883,Cuenta Corriente Premium,258
Usuario 5908,1529X,4706412,741,Cuenta Corriente Premium,302
Usuario 5909,1098X,5869938,379,Cuenta Corriente Premium,208
Usuario 5910,9235X,4428587,374,Cuenta Corriente Premium,294
Usuario 5911,4181X,12229004,626,Cuenta Corriente Premium,117
Usuario 5912,1942X,12511286,505,Cuenta Corriente Premium,353
Usuario 5913,1112X,9964491,832,Cuenta Corriente Premium,400
Usuario 5914,6520X,11418263,873,Cuenta Corriente Premium,311
Usuario 5915,7780X,9620192,780,Cuenta Corriente Premium,373
Usuario 5916,4326X,5621054,485,Cuenta Corriente Premium,384
Usuario 5917,8030X,11226555,560,Cuenta Corriente Premium,354
Usuario 5918,3338X,8280574,499,Cuenta Corriente Premium,106
Usuario 5919,9217X,6101087,460,Cuenta Corriente Premium,142
Usuario 5920,4392X,2126893,326,Cuenta Corriente Premium,236
Usuario 5921,4427X,5083681,477,Cuenta Corriente Premium,198
Usuario 5922,7747X,9499966,828,Cuenta Corriente Premium,314
Usuario 5923,4869X,8106352,597,Cuenta Corriente Premium,359
Usuario 5924,3587X,14215446,551,Cuenta Corriente Premium,363
Usuario 5925,5814X,9720407,397,Cuenta Corriente Premium,80
Usuario 5926,6567X,1902579,715,Cuenta Corriente Premium,68
Usuario 5927,2276X,12924889,546,Cuenta Corriente Premium,26
Usuario 5928,8008X,12038377,541,Cuenta Corriente Premium,398
Usuario 5929,9383X,4670927,479,Cuenta Corriente Premium,374
Usuario 5930,3019X,3860044,783,Cuenta Corriente Premium,27
Usuario 5931,8372X,13766835,602,Cuenta Corriente Premium,178
Usuario 5932,6784X,14640739,568,Cuenta Corriente Premium,61
Usuario 5933,4147X,10505215,370,Cuenta Corriente Premium,337
Usuario 5934,2665X,11718892,523,Cuenta Corriente Premium,50
Usuario 5935,1372X,11761475,609,Cuenta Corriente Premium,259
Usuario 5936,6980X,2948766,456,Cuenta Corriente Premium,346
Usuario 5937,7341X,11423271,612,Cuenta Corriente Premium,158
Usuario 5938,5227X,5823530,664,Cuenta Corriente Premium,36
Usuario 5939,5652X,119256,734,Cuenta Corriente Premium,298
Usuario 5940,8399X,3449612,867,Cuenta Corriente Premium,354
Usuario 5941,8467X,14458726,594,Cuenta Corriente Premium,377
Usuario 5942,9461X,9360483,806,Cuenta Corriente Premium,52
Usuario 5943,4266X,12956656,561,Cuenta Corriente Premium,329
Usuario 5944,6329X,8900093,825,Cuenta Corriente Premium,166
Usuario 5945,2212X,7017481,759,Cuenta Corriente Premium,121
Usuario 5946,9374X,661083,564,Cuenta Corriente Premium,9
Usuario 5947,3987X,7829836,553,Cuenta Corriente Premium,344
Usuario 5948,1319X,14169331,546,Cuenta Corriente Premium,143
Usuario 5949,3512X,3604440,339,Cuenta Corriente Premium,314
Usuario 5950,3188X,6353182,322,Cuenta Corriente Premium,299
Usuario 5951,6599X,10613951,422,Cuenta Corriente Premium,233
Usuario 5952,6402X,635688,841,Cuenta Corriente Premium,97
Usuario 5953,7460X,3573141,854,Cuenta Corriente Premium,82
Usuario 5954,2738X,8912999,822,Cuenta Corriente Premium,35
Usuario 5955,3122X,5346706,316,Cuenta Corriente Premium,144
Usuario 5956,6176X,14521383,359,Cuenta Corriente Premium,330
Usuario 5957,9803X,12336505,626,Cuenta Corriente Premium,390
Usuario 5958,9246X,7937670,642,Cuenta Corriente Premium,290
Usuario 5959,7470X,3570093,835,Cuenta Corriente Premium,264
Usuario 5960,9180X,14964109,473,Cuenta Corriente Premium,218
Usuario 5961,4568X,8788878,509,Cuenta Corriente Premium,304
Usuario 5962,5893X,1139063,681,Cuenta Corriente Premium,29
Usuario 5963,6777X,6123035,388,Cuenta Corriente Premium,261
Usuario 5964,7967X,3841728,815,Cuenta Corriente Premium,108
Usuario 5965,9117X,11775752,430,Cuenta Corriente Premium,321
Usuario 5966,2560X,11199535,660,Cuenta Corriente Premium,319
Usuario 5967,3384X,10066974,654,Cuenta Corriente Premium,166
Usuario 5968,9402X,7004045,613,Cuenta Corriente Premium,334
Usuario 5969,2150X,9653886,714,Cuenta Corriente Premium,256
Usuario 5970,2802X,11589464,813,Cuenta Corriente Premium,131
Usuario 5971,9730X,3645968,741,Cuenta Corriente Premium,77
Usuario 5972,8278X,10778575,816,Cuenta Corriente Premium,114
Usuario 5973,8735X,5376101,397,Cuenta Corriente Premium,229
Usuario 5974,1862X,12937260,367,Cuenta Corriente Premium,253
Usuario 5975,2488X,2747826,575,Cuenta Corriente Premium,283
Usuario 5976,4982X,11138693,379,Cuenta Corriente Premium,30
Usuario 5977,9199X,12827914,854,Cuenta Corriente Premium,336
Usuario 5978,7529X,5049745,651,Cuenta Corriente Premium,97
Usuario 5979,7320X,9758072,626,Cuenta Corriente Premium,129
Usuario 5980,8412X,9944891,854,Cuenta Corriente Premium,19
Usuario 5981,2083X,6922358,869,Cuenta Corriente Premium,346
Usuario 5982,9897X,10424137,893,Cuenta Corriente Premium,189
Usuario 5983,9360X,8472625,653,Cuenta Corriente Premium,248
Usuario 5984,1773X,9354928,851,Cuenta Corriente Premium,104
Usuario 5985,2732X,11027555,631,Cuenta Corriente Premium,388
Usuario 5986,2877X,2567057,356,Cuenta Corriente Premium,128
Usuario 5987,6834X,11293517,488,Cuenta Corriente Premium,80
Usuario 5988,5340X,2829717,339,Cuenta Corriente Premium,45
Usuario 5989,1190X,13371039,439,Cuenta Corriente Premium,310
Usuario 5990,2210X,12768301,440,Cuenta Corriente Premium,280
Usuario 5991,8995X,8000015,415,Cuenta Corriente Premium,30
Usuario 5992,3214X,7159415,459,Cuenta Corriente Premium,60
Usuario 5993,2954X,2974558,836,Cuenta Corriente Premium,343
Usuario 5994,5889X,5769815,399,Cuenta Corriente Premium,68
Usuario 5995,5881X,6696259,342,Cuenta Corriente Premium,301
Usuario 5996,5591X,12843755,481,Cuenta Corriente Premium,123
Usuario 5997,5121X,4672744,847,Cuenta Corriente Premium,239
Usuario 5998,3964X,3154091,426,Cuenta Corriente Premium,323
Usuario 5999,3061X,1674709,749,Cuenta Corriente Premium,100
Usuario 6000,5911X,12421153,610,Cuenta Corriente Premium,32
Usuario 6001,8503X,9150333,592,Cuenta Corriente Premium,19
Usuario 6002,2940X,3005313,844,Cuenta Corriente Premium,100
Usuario 6003,8536X,3160298,524,Cuenta Corriente Premium,51
Usuario 6004,3565X,10436475,839,Cuenta Corriente Premium,312
Usuario 6005,6006X,2944119,717,Cuenta Corriente Premium,137
Usuario 6006,4131X,13283625,824,Cuenta Corriente Premium,161
Usuario 6007,6124X,13352621,640,Cuenta Corriente Premium,314
Usuario 6008,7775X,1403674,894,Cuenta Corriente Premium,235
Usuario 6009,7736X,13783996,642,Cuenta Corriente Premium,18
Usuario 6010,3283X,13564878,319,Cuenta Corriente Premium,309
Usuario 6011,8018X,8483714,347,Cuenta Corriente Premium,116
Usuario 6012,6995X,14717020,471,Cuenta Corriente Premium,191
Usuario 6013,6431X,8056577,463,Cuenta Corriente Premium,75
Usuario 6014,1775X,3862153,436,Cuenta Corriente Premium,244
Usuario 6015,6065X,9340031,394,Cuenta Corriente Premium,338
Usuario 6016,3389X,5998454,361,Cuenta Corriente Premium,172
Usuario 6017,2314X,2476990,823,Cuenta Corriente Premium,271
Usuario 6018,2230X,8684872,565,Cuenta Corriente Premium,51
Usuario 6019,6524X,11956725,351,Cuenta Corriente Premium,195
Usuario 6020,4222X,8422172,785,Cuenta Corriente Premium,81
Usuario 6021,4729X,605732,531,Cuenta Corriente Premium,223
Usuario 6022,9620X,11430765,789,Cuenta Corriente Premium,59
Usuario 6023,8016X,7414010,335,Cuenta Corriente Premium,320
Usuario 6024,8867X,12882469,330,Cuenta Corriente Premium,311
Usuario 6025,6379X,12988994,566,Cuenta Corriente Premium,301
Usuario 6026,4801X,10047190,413,Cuenta Corriente Premium,37
Usuario 6027,3966X,4850286,343,Cuenta Corriente Premium,26
Usuario 6028,5726X,14702784,685,Cuenta Corriente Premium,37
Usuario 6029,1376X,13419373,366,Cuenta Corriente Premium,68
Usuario 6030,5033X,10899362,672,Cuenta Corriente Premium,356
Usuario 6031,6973X,3825763,835,Cuenta Corriente Premium,136
Usuario 6032,9406X,1506027,493,Cuenta Corriente Premium,336
Usuario 6033,9672X,6942789,634,Cuenta Corriente Premium,281
Usuario 6034,1223X,1540683,597,Cuenta Corriente Premium,131
Usuario 6035,8991X,9482163,579,Cuenta Corriente Premium,122
Usuario 6036,1873X,4891423,487,Cuenta Corriente Premium,90
Usuario 6037,2444X,3852468,321,Cuenta Corriente Premium,336
Usuario 6038,8584X,7355626,849,Cuenta Corriente Premium,103
Usuario 6039,6616X,2953475,603,Cuenta Corriente Premium,117
Usuario 6040,8605X,1340536,625,Cuenta Corriente Premium,215
Usuario 6041,4925X,3882528,655,Cuenta Corriente Premium,261
Usuario 6042,9808X,6271052,672,Cuenta Corriente Premium,159
Usuario 6043,9770X,9499441,811,Cuenta Corriente Premium,350
Usuario 6044,7595X,703413,669,Cuenta Corriente Premium,170
Usuario 6045,3355X,10222450,702,Cuenta Corriente Premium,342
Usuario 6046,6010X,6593867,830,Cuenta Corriente Premium,214
Usuario 6047,3990X,1841246,431,Cuenta Corriente Premium,49
Usuario 6048,1324X,3467182,779,Cuenta Corriente Premium,320
Usuario 6049,7386X,6790691,806,Cuenta Corriente Premium,379
Usuario 6050,6973X,730389,422,Cuenta Corriente Premium,301
Usuario 6051,5449X,11517479,788,Cuenta Corriente Premium,89
Usuario 6052,6167X,4225795,576,Cuenta Corriente Premium,21
Usuario 6053,3235X,8169953,754,Cuenta Corriente Premium,359
Usuario 6054,6324X,9906455,672,Cuenta Corriente Premium,293
Usuario 6055,2613X,14897017,374,Cuenta Corriente Premium,378
Usuario 6056,4895X,13434225,378,Cuenta Corriente Premium,332
Usuario 6057,6755X,5042169,571,Cuenta Corriente Premium,188
Usuario 6058,1653X,797051,881,Cuenta Corriente Premium,52
Usuario 6059,6949X,967625,393,Cuenta Corriente Premium,51
Usuario 6060,2315X,11228166,468,Cuenta Corriente Premium,353
Usuario 6061,2344X,9337807,650,Cuenta Corriente Premium,36
Usuario 6062,5872X,8678194,772,Cuenta Corriente Premium,70
Usuario 6063,1767X,13529926,658,Cuenta Corriente Premium,161
Usuario 6064,1440X,13434399,550,Cuenta Corriente Premium,28
Usuario 6065,3397X,2280630,827,Cuenta Corriente Premium,9
Usuario 6066,6906X,13267980,749,Cuenta Corriente Premium,56
Usuario 6067,6470X,12295111,509,Cuenta Corriente Premium,300
Usuario 6068,5003X,8442645,651,Cuenta Corriente Premium,123
Usuario 6069,8438X,3598218,589,Cuenta Corriente Premium,101
Usuario 6070,2440X,3538828,440,Cuenta Corriente Premium,241
Usuario 6071,9297X,4780531,544,Cuenta Corriente Premium,268
Usuario 6072,7464X,10382055,745,Cuenta Corriente Premium,64
Usuario 6073,6407X,10427171,328,Cuenta Corriente Premium,232
Usuario 6074,6789X,5636892,870,Cuenta Corriente Premium,318
Usuario 6075,5675X,1692190,852,Cuenta Corriente Premium,41
Usuario 6076,1311X,13270059,515,Cuenta Corriente Premium,48
Usuario 6077,3378X,6786490,447,Cuenta Corriente Premium,220
Usuario 6078,4384X,11657753,893,Cuenta Corriente Premium,303
Usuario 6079,2014X,11428053,382,Cuenta Corriente Premium,229
Usuario 6080,4045X,4636173,527,Cuenta Corriente Premium,106
Usuario 6081,7197X,14689359,413,Cuenta Corriente Premium,61
Usuario 6082,3223X,5707542,398,Cuenta Corriente Premium,95
Usuario 6083,1526X,3408071,647,Cuenta Corriente Premium,330
Usuario 6084,4537X,4255114,661,Cuenta Corriente Premium,234
Usuario 6085,5817X,4005247,556,Cuenta Corriente Premium,304
Usuario 6086,3387X,2182364,739,Cuenta Corriente Premium,16
Usuario 6087,7952X,4686527,784,Cuenta Corriente Premium,210
Usuario 6088,2438X,2223382,426,Cuenta Corriente Premium,291
Usuario 6089,4913X,1424665,464,Cuenta Corriente Premium,296
Usuario 6090,2873X,4813541,667,Cuenta Corriente Premium,219
Usuario 6091,2387X,5238470,361,Cuenta Corriente Premium,179
Usuario 6092,5755X,2219998,697,Cuenta Corriente Premium,117
Usuario 6093,2405X,11744672,335,Cuenta Corriente Premium,39
Usuario 6094,1744X,11113184,407,Cuenta Corriente Premium,226
Usuario 6095,2827X,946830,863,Cuenta Corriente Premium,156
Usuario 6096,7789X,9721822,482,Cuenta Corriente Premium,273
Usuario 6097,2343X,11924860,799,Cuenta Corriente Premium,71
Usuario 6098,4265X,9302768,877,Cuenta Corriente Premium,97
Usuario 6099,4275X,5376050,627,Cuenta Corriente Premium,31
Usuario 6100,4901X,14381411,889,Cuenta Corriente Premium,232
Usuario 6101,1277X,14088020,446,Cuenta Corriente Premium,72
Usuario 6102,2994X,2823378,484,Cuenta Corriente Premium,322
Usuario 6103,3340X,14174345,493,Cuenta Corriente Premium,320
Usuario 6104,8531X,4501607,572,Cuenta Corriente Premium,10
Usuario 6105,7839X,14475020,715,Cuenta Corriente Premium,323
Usuario 6106,1311X,943172,505,Cuenta Corriente Premium,173
Usuario 6107,1575X,5707943,670,Cuenta Corriente Premium,270
Usuario 6108,7362X,800388,783,Cuenta Corriente Premium,123
Usuario 6109,2699X,14974922,667,Cuenta Corriente Premium,89
Usuario 6110,4284X,13284143,321,Cuenta Corriente Premium,227
Usuario 6111,6296X,5632446,673,Cuenta Corriente Premium,92
Usuario 6112,1107X,6947307,785,Cuenta Corriente Premium,39
Usuario 6113,6590X,7497054,874,Cuenta Corriente Premium,59
Usuario 6114,8296X,11378759,308,Cuenta Corriente Premium,18
Usuario 6115,4420X,9564188,796,Cuenta Corriente Premium,317
Usuario 6116,7616X,1403923,738,Cuenta Corriente Premium,389
Usuario 6117,2031X,10497911,633,Cuenta Corriente Premium,220
Usuario 6118,4861X,13783265,411,Cuenta Corriente Premium,150
Usuario 6119,9252X,6676415,703,Cuenta Corriente Premium,24
Usuario 6120,8461X,13137481,625,Cuenta Corriente Premium,244
Usuario 6121,5540X,7649210,645,Cuenta Corriente Premium,176
Usuario 6122,6626X,11655218,749,Cuenta Corriente Premium,337
Usuario 6123,8655X,10814195,675,Cuenta Corriente Premium,44
Usuario 6124,1626X,4571084,618,Cuenta Corriente Premium,162
Usuario 6125,4952X,9502710,590,Cuenta Corriente Premium,25
Usuario 6126,9394X,6936523,331,Cuenta Corriente Premium,63
Usuario 6127,1430X,7458800,557,Cuenta Corriente Premium,326
Usuario 6128,9003X,8692260,359,Cuenta Corriente Premium,118
Usuario 6129,5799X,6939478,578,Cuenta Corriente Premium,392
Usuario 6130,2513X,11650448,422,Cuenta Corriente Premium,295
Usuario 6131,4813X,3371943,612,Cuenta Corriente Premium,60
Usuario 6132,8830X,13029182,622,Cuenta Corriente Premium,215
Usuario 6133,4936X,7071304,538,Cuenta Corriente Premium,6
Usuario 6134,6506X,5791493,808,Cuenta Corriente Premium,42
Usuario 6135,3859X,14442846,867,Cuenta Corriente Premium,136
Usuario 6136,1200X,14651108,844,Cuenta Corriente Premium,295
Usuario 6137,2495X,5448919,831,Cuenta Corriente Premium,1
Usuario 6138,1949X,5358076,657,Cuenta Corriente Premium,8
Usuario 6139,4888X,8781103,821,Cuenta Corriente Premium,332
Usuario 6140,1590X,14217007,718,Cuenta Corriente Premium,118
Usuario 6141,9517X,13276071,423,Cuenta Corriente Premium,78
Usuario 6142,9745X,11526199,483,Cuenta Corriente Premium,16
Usuario 6143,5035X,2659560,752,Cuenta Corriente Premium,205
Usuario 6144,5901X,8578133,698,Cuenta Corriente Premium,136
Usuario 6145,2298X,12319259,514,Cuenta Corriente Premium,58
Usuario 6146,3216X,4225093,426,Cuenta Corriente Premium,336
Usuario 6147,3984X,8662115,351,Cuenta Corriente Premium,214
Usuario 6148,5365X,983616,815,Cuenta Corriente Premium,322
Usuario 6149,1361X,13336369,728,Cuenta Corriente Premium,93
Usuario 6150,9913X,285739,391,Cuenta Corriente Premium,284
Usuario 6151,9417X,13834873,338,Cuenta Corriente Premium,132
Usuario 6152,3334X,3260355,888,Cuenta Corriente Premium,166
Usuario 6153,9331X,7803898,616,Cuenta Corriente Premium,300
Usuario 6154,3164X,5717601,746,Cuenta Corriente Premium,70
Usuario 6155,4443X,11069054,821,Cuenta Corriente Premium,197
Usuario 6156,7797X,4083236,661,Cuenta Corriente Premium,118
Usuario 6157,3216X,9317698,302,Cuenta Corriente Premium,106
Usuario 6158,8861X,2637324,460,Cuenta Corriente Premium,150
Usuario 6159,2438X,1673495,523,Cuenta Corriente Premium,169
Usuario 6160,9540X,913140,818,Cuenta Corriente Premium,358
Usuario 6161,6452X,4206727,725,Cuenta Corriente Premium,150
Usuario 6162,9157X,10967591,869,Cuenta Corriente Premium,122
Usuario 6163,4709X,3149690,371,Cuenta Corriente Premium,92
Usuario 6164,3463X,14326336,415,Cuenta Corriente Premium,181
Usuario 6165,5957X,4008543,363,Cuenta Corriente Premium,114
Usuario 6166,5745X,9025972,678,Cuenta Corriente Premium,156
Usuario 6167,7301X,1426635,712,Cuenta Corriente Premium,46
Usuario 6168,5472X,298879,614,Cuenta Corriente Premium,223
Usuario 6169,1568X,8243819,362,Cuenta Corriente Premium,238
Usuario 6170,1637X,534777,770,Cuenta Corriente Premium,278
Usuario 6171,4786X,14129133,786,Cuenta Corriente Premium,172
Usuario 6172,3598X,7473009,458,Cuenta Corriente Premium,221
Usuario 6173,8246X,9814474,518,Cuenta Corriente Premium,292
Usuario 6174,8253X,1964301,342,Cuenta Corriente Premium,99
Usuario 6175,7975X,14648069,340,Cuenta Corriente Premium,400
Usuario 6176,9643X,229059,579,Cuenta Corriente Premium,355
Usuario 6177,1853X,13306045,468,Cuenta Corriente Premium,349
Usuario 6178,8203X,2895193,318,Cuenta Corriente Premium,142
Usuario 6179,6032X,2464272,372,Cuenta Corriente Premium,214
Usuario 6180,5732X,1227882,876,Cuenta Corriente Premium,296
Usuario 6181,7399X,8525453,696,Cuenta Corriente Premium,117
Usuario 6182,4244X,9540822,828,Cuenta Corriente Premium,273
Usuario 6183,8187X,12156612,669,Cuenta Corriente Premium,270
Usuario 6184,3694X,11025342,768,Cuenta Corriente Premium,386
Usuario 6185,9199X,2840487,340,Cuenta Corriente Premium,103
Usuario 6186,3328X,11797763,773,Cuenta Corriente Premium,23
Usuario 6187,2480X,11947508,672,Cuenta Corriente Premium,167
Usuario 6188,5713X,14530348,367,Cuenta Corriente Premium,195
Usuario 6189,9407X,1151314,632,Cuenta Corriente Premium,324
Usuario 6190,2422X,698704,708,Cuenta Corriente Premium,377
Usuario 6191,3014X,250254,861,Cuenta Corriente Premium,380
Usuario 6192,6131X,5036333,404,Cuenta Corriente Premium,125
Usuario 6193,1189X,2643582,840,Cuenta Corriente Premium,15
Usuario 6194,4702X,3156455,430,Cuenta Corriente Premium,137
Usuario 6195,8753X,12608647,745,Cuenta Corriente Premium,381
Usuario 6196,9068X,1649768,509,Cuenta Corriente Premium,328
Usuario 6197,8833X,14664913,833,Cuenta Corriente Premium,305
Usuario 6198,3314X,7584676,333,Cuenta Corriente Premium,207
Usuario 6199,3477X,771274,336,Cuenta Corriente Premium,171
Usuario 6200,2336X,1879788,554,Cuenta Corriente Premium,81
